timestamp,market,side,qty,ask_price,vwap_price,fill_price,cost,fee_pct,order_type,ask_age_ms,levels_walked,is_snipe,yes_qty,no_qty,pair_cost,skew,time_remaining,zone,obi,flow_pressure,sweep,sweep_side,opposite_ask,best_bid,spread,yes_bid_depth,yes_ask_depth,no_bid_depth,no_ask_depth,slippage_cents,time_to_hedge_s,unhedged_usd,mode
2026-03-03 08:39:34,BTC Up/Down 5m — 08:35-08:40 UTC,NO,2.0,0.8700,0.8700,0.8761,1.7523,0.71%,TAKER,202,1,NO,23.0,14.0,0.6653,0.243,26,Panic,0.922,0.561,NO,,0.1600,0.8400,0.0300,21984,36903,36903,21984,+0.00,4.4,1.52,PAPER
2026-03-03 08:39:37,BTC Up/Down 5m — 08:35-08:40 UTC,NO,2.0,0.8800,0.8800,0.8858,1.7716,0.66%,TAKER,2400,1,NO,23.0,16.0,0.7140,0.179,22,Panic,0.934,0.561,NO,,0.0500,0.8400,0.0400,8552,35511,36715,21616,+0.00,7.6,1.18,PAPER
2026-03-03 08:39:39,BTC Up/Down 5m — 08:35-08:40 UTC,NO,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,313,1,NO,23.0,18.0,0.7624,0.122,20,Panic,0.903,0.564,YES,NO,0.0300,0.9700,0.0100,8269,36000,36000,8269,+0.00,9.7,0.84,PAPER
2026-03-03 08:39:41,BTC Up/Down 5m — 08:35-08:40 UTC,NO,2.0,0.9900,0.9900,0.9906,1.9812,0.06%,TAKER,1778,1,NO,23.0,20.0,0.8022,0.070,18,Panic,0.825,0.568,YES,NO,0.0200,0.9800,0.0100,7140,36261,36261,7140,+0.00,11.7,0.51,PAPER
2026-03-03 08:39:43,BTC Up/Down 5m — 08:35-08:40 UTC,NO,2.0,0.9700,0.9700,0.9718,1.9435,0.18%,TAKER,501,1,NO,23.0,22.0,0.8329,0.022,16,Panic,0.977,0.601,YES,NO,0.0800,0.9200,0.0500,39427,33639,33639,39427,+0.00,13.7,0.17,PAPER
2026-03-03 08:39:45,BTC Up/Down 5m — 08:35-08:40 UTC,NO,2.0,0.9600,0.9600,0.9623,1.9246,0.24%,TAKER,295,1,NO,23.0,24.0,0.8578,0.021,14,Panic,0.976,0.627,YES,NO,0.0800,0.9200,0.0400,30099,34384,34384,30099,+0.00,15.7,0.69,PAPER
2026-03-03 08:39:48,BTC Up/Down 5m — 08:35-08:40 UTC,YES,50.0,0.0400,0.0560,0.0562,2.8093,0.24%,TAKER,203,2,YES,73.0,24.0,0.7806,0.505,12,Panic,0.980,0.667,YES,NO,0.9700,0.0300,0.0100,29219,35176,35176,29219,+1.60,283.9,4.49,PAPER
2026-03-03 08:40:04,BTC Up/Down 5m — 08:40-08:45 UTC,NO,5.0,0.4000,0.4000,0.4060,2.0300,1.50%,TAKER,213,1,NO,0.0,5.0,0.0000,1.000,295,Value,0.940,1.000,YES,YES,0.6100,0.3900,0.0100,70313,37410,37410,70313,+0.00,N/A,2.03,PAPER
2026-03-03 08:40:06,BTC Up/Down 5m — 08:40-08:45 UTC,NO,5.0,0.4000,0.4000,0.4060,2.0300,1.50%,TAKER,1583,1,NO,0.0,10.0,0.0000,1.000,293,Value,0.945,1.000,YES,NO,0.6100,0.3900,0.0100,75506,37929,37929,75506,+0.00,N/A,4.06,PAPER
2026-03-03 08:41:25,BTC Up/Down 5m — 08:40-08:45 UTC,YES,5.0,0.3500,0.3500,0.3550,1.7749,1.42%,TAKER,220,1,NO,5.0,10.0,0.7610,0.333,214,Sniper,0.626,0.693,NO,,0.6600,0.3400,0.0100,50283,41929,41929,50283,+0.00,81.3,2.03,PAPER
2026-03-03 08:41:27,BTC Up/Down 5m — 08:40-08:45 UTC,YES,5.0,0.3400,0.3400,0.3448,1.7238,1.40%,TAKER,584,1,NO,10.0,10.0,0.7559,0.000,212,Sniper,0.344,0.686,NO,,0.6700,0.3300,0.0100,50115,43420,43420,50115,+0.00,83.3,0.00,PAPER
2026-03-03 08:41:29,BTC Up/Down 5m — 08:40-08:45 UTC,YES,5.0,0.3400,0.3400,0.3448,1.7238,1.40%,TAKER,2587,1,NO,15.0,10.0,0.7542,0.200,210,Sniper,0.608,0.680,NO,,0.6700,0.3300,0.0100,50447,42158,42158,50447,+0.00,85.3,1.74,PAPER
2026-03-03 08:41:34,BTC Up/Down 5m — 08:40-08:45 UTC,YES,6.0,0.3300,0.3300,0.3346,2.0074,1.38%,TAKER,203,1,NO,21.0,10.0,0.7503,0.355,205,Sniper,0.590,0.647,NO,,0.6800,0.3200,0.0100,49697,43972,43972,49697,+0.00,89.9,3.79,PAPER
2026-03-03 08:44:30,BTC Up/Down 5m — 08:40-08:45 UTC,NO,2.0,0.9900,0.9900,0.9906,1.9812,0.06%,TAKER,11887,1,NO,21.0,12.0,0.8477,0.273,30,Panic,0.923,0.433,YES,NO,0.0200,0.9800,0.0100,45570,37191,37191,45570,+0.00,184.0,3.10,PAPER
2026-03-03 08:44:32,BTC Up/Down 5m — 08:40-08:45 UTC,NO,2.0,0.9900,0.9900,0.9906,1.9812,0.06%,TAKER,13904,1,NO,21.0,14.0,0.9173,0.200,28,Panic,0.892,0.434,YES,NO,0.0200,0.9800,0.0100,37065,36739,36739,37065,+0.00,186.1,2.41,PAPER
2026-03-03 08:44:34,BTC Up/Down 5m — 08:40-08:45 UTC,NO,2.0,0.9900,0.9900,0.9906,1.9812,0.06%,TAKER,15912,1,NO,21.0,16.0,0.9695,0.135,26,Panic,0.906,0.421,YES,NO,0.0200,0.9800,0.0100,34514,35821,35821,34514,+0.00,188.1,1.72,PAPER
2026-03-03 08:44:36,BTC Up/Down 5m — 08:40-08:45 UTC,NO,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,502,1,NO,21.0,18.0,1.0091,0.077,24,Panic,0.911,0.413,YES,NO,0.0300,0.9700,0.0100,34263,34998,34998,34263,+0.00,190.1,1.03,PAPER
2026-03-03 08:44:38,BTC Up/Down 5m — 08:40-08:45 UTC,NO,2.0,0.9900,0.9900,0.9906,1.9812,0.06%,TAKER,324,1,NO,21.0,20.0,1.0416,0.024,22,Panic,0.915,0.421,YES,NO,0.0200,0.9800,0.0100,33586,34381,34381,33586,+0.00,192.1,0.34,PAPER
2026-03-03 08:44:40,BTC Up/Down 5m — 08:40-08:45 UTC,NO,2.0,0.9900,0.9900,0.9906,1.9812,0.06%,TAKER,201,1,NO,21.0,22.0,1.0683,0.023,20,Panic,0.917,0.413,YES,NO,0.0200,0.9800,0.0100,33757,34315,34315,33757,+0.00,194.3,0.72,PAPER
2026-03-03 08:45:04,BTC Up/Down 5m — 08:45-08:50 UTC,NO,4.0,0.4400,0.4400,0.4468,1.7871,1.54%,TAKER,208,1,NO,0.0,4.0,0.0000,1.000,296,Value,0.823,0.408,YES,NO,0.5700,0.4300,0.0100,49200,37854,37854,49200,+0.00,N/A,1.79,PAPER
2026-03-03 08:45:51,BTC Up/Down 5m — 08:45-08:50 UTC,NO,4.0,0.4400,0.4400,0.4468,1.7871,1.54%,TAKER,205,1,NO,0.0,8.0,0.0000,1.000,248,Value,0.750,0.818,YES,NO,0.5800,0.4200,0.0200,62998,46473,46473,62998,+0.00,N/A,3.57,PAPER
2026-03-03 08:45:59,BTC Up/Down 5m — 08:45-08:50 UTC,NO,4.0,0.4100,0.4100,0.4162,1.6648,1.51%,TAKER,207,1,NO,0.0,12.0,0.0000,1.000,241,Value,0.433,0.801,YES,NO,0.6000,0.4000,0.0100,64182,46471,46471,64182,+0.00,N/A,5.24,PAPER
2026-03-03 08:46:46,BTC Up/Down 5m — 08:45-08:50 UTC,YES,8.0,0.2400,0.2400,0.2427,1.9419,1.14%,TAKER,206,1,NO,8.0,12.0,0.6793,0.200,193,Sniper,0.507,0.651,NO,,0.8000,0.2000,0.0400,38418,52439,52439,38418,+0.00,102.9,1.75,PAPER
2026-03-03 08:46:49,BTC Up/Down 5m — 08:45-08:50 UTC,YES,6.0,0.2900,0.2900,0.2937,1.7624,1.29%,TAKER,221,1,YES,14.0,12.0,0.7012,0.077,191,Sniper,0.531,0.684,YES,NO,0.7500,0.2500,0.0400,39091,44967,44967,39091,+0.00,105.2,0.53,PAPER
2026-03-03 08:46:51,BTC Up/Down 5m — 08:45-08:50 UTC,YES,7.0,0.2700,0.2700,0.2733,1.9133,1.23%,TAKER,207,1,YES,21.0,12.0,0.7041,0.273,188,Sniper,0.666,0.670,YES,NO,0.7500,0.2500,0.0200,39075,41047,41047,39075,+0.00,107.4,2.41,PAPER
2026-03-03 08:50:04,BTC Up/Down 5m — 08:50-08:55 UTC,NO,5.0,0.3700,0.3700,0.3754,1.8770,1.46%,TAKER,200,1,NO,0.0,5.0,0.0000,1.000,296,Value,0.960,1.000,YES,NO,0.6400,0.3600,0.0100,75501,39161,39161,75501,+0.00,N/A,1.88,PAPER
2026-03-03 08:50:06,BTC Up/Down 5m — 08:50-08:55 UTC,NO,5.0,0.3700,0.3700,0.3754,1.8770,1.46%,TAKER,2201,1,NO,0.0,10.0,0.0000,1.000,294,Value,0.973,0.808,YES,NO,0.6400,0.3600,0.0100,73289,36775,36775,73289,+0.00,N/A,3.75,PAPER
2026-03-03 08:54:15,BTC Up/Down 5m — 08:50-08:55 UTC,YES,4.0,0.4400,0.4400,0.4468,1.7871,1.54%,TAKER,510,1,NO,4.0,10.0,0.8222,0.429,44,Panic,0.448,0.205,NO,,0.5700,0.4300,0.0100,38247,34350,34350,38247,+0.00,251.3,2.25,PAPER
2026-03-03 08:54:30,BTC Up/Down 5m — 08:50-08:55 UTC,YES,4.0,0.4900,0.4900,0.4977,1.9906,1.56%,TAKER,203,1,NO,8.0,10.0,0.8476,0.111,30,Panic,0.717,0.211,NO,,0.5200,0.4800,0.0100,40248,32403,32403,40248,+0.00,266.0,0.75,PAPER
2026-03-03 08:54:32,BTC Up/Down 5m — 08:50-08:55 UTC,YES,4.0,0.5000,0.5000,0.5078,2.0312,1.56%,TAKER,234,1,NO,12.0,10.0,0.8595,0.091,28,Panic,0.798,0.219,NO,,0.5200,0.4800,0.0200,40850,32718,32718,40850,+0.00,268.0,0.97,PAPER
2026-03-03 08:54:34,BTC Up/Down 5m — 08:50-08:55 UTC,NO,3.0,0.5400,0.5400,0.5484,1.6452,1.55%,TAKER,674,1,NO,12.0,13.0,0.8994,0.040,26,Panic,0.873,0.217,NO,,0.4700,0.5300,0.0100,39336,32667,32667,39336,+0.00,18.6,0.42,PAPER
2026-03-03 08:54:36,BTC Up/Down 5m — 08:50-08:55 UTC,YES,5.0,0.4000,0.4000,0.4060,2.0300,1.50%,TAKER,217,1,NO,17.0,16.0,0.9165,0.030,23,Panic,0.731,0.211,NO,,0.6200,0.3800,0.0200,36977,33086,33086,36977,+0.00,272.5,0.46,PAPER
2026-03-03 08:54:38,BTC Up/Down 5m — 08:50-08:55 UTC,NO,3.0,0.5600,0.5600,0.5686,1.7059,1.54%,TAKER,1251,1,NO,17.0,19.0,0.9344,0.056,21,Panic,0.778,0.210,NO,,0.4500,0.5500,0.0100,39199,32795,32795,39199,+0.00,23.2,0.95,PAPER
2026-03-03 08:54:40,BTC Up/Down 5m — 08:50-08:55 UTC,YES,4.0,0.4600,0.4600,0.4671,1.8686,1.55%,TAKER,203,1,NO,21.0,19.0,0.9355,0.050,19,Panic,0.381,0.210,NO,,0.5500,0.4500,0.0100,37285,32714,32714,37285,+0.00,276.5,0.92,PAPER
2026-03-03 08:54:42,BTC Up/Down 5m — 08:50-08:55 UTC,NO,3.0,0.6300,0.6300,0.6392,1.9175,1.46%,TAKER,211,1,NO,21.0,22.0,0.9582,0.023,17,Panic,0.712,0.217,NO,,0.4400,0.5600,0.0700,36436,33180,33180,36436,+0.00,27.4,0.50,PAPER
2026-03-03 08:54:47,BTC Up/Down 5m — 08:50-08:55 UTC,YES,10.0,0.2000,0.2000,0.2020,2.0200,1.00%,TAKER,208,1,YES,31.0,22.0,0.8742,0.170,13,Panic,0.493,0.209,YES,NO,0.8100,0.1900,0.0100,44751,34930,34930,44751,+0.00,283.2,3.40,PAPER
2026-03-03 08:54:49,BTC Up/Down 5m — 08:50-08:55 UTC,NO,2.0,0.8600,0.8600,0.8665,1.7329,0.75%,TAKER,207,1,NO,31.0,24.0,0.9051,0.127,10,Panic,0.854,0.175,YES,NO,0.1700,0.8300,0.0300,44692,34879,34879,44692,+0.00,34.0,2.65,PAPER
2026-03-03 08:55:11,BTC Up/Down 5m — 08:55-09:00 UTC,YES,5.0,0.3400,0.3400,0.3448,1.7238,1.40%,TAKER,214,1,YES,5.0,0.0,0.0000,1.000,288,Sniper,0.652,0.011,YES,NO,0.6700,0.3300,0.0100,44917,48926,48926,44917,+0.00,N/A,1.72,PAPER
2026-03-03 08:55:13,BTC Up/Down 5m — 08:55-09:00 UTC,YES,5.0,0.3400,0.3400,0.3448,1.7238,1.40%,TAKER,205,1,YES,10.0,0.0,0.0000,1.000,286,Sniper,0.385,0.292,YES,NO,0.6900,0.3100,0.0300,44331,45826,45826,44331,+0.00,N/A,3.45,PAPER
2026-03-03 08:59:31,BTC Up/Down 5m — 08:55-09:00 UTC,NO,2.0,0.9900,0.9900,0.9906,1.9812,0.06%,TAKER,10564,1,NO,10.0,2.0,1.3354,0.667,29,Panic,0.013,0.822,YES,NO,0.0100,0.9900,0.0000,34,32382,32382,34,+0.00,259.7,2.76,PAPER
2026-03-03 08:59:33,BTC Up/Down 5m — 08:55-09:00 UTC,NO,2.0,0.9900,0.9900,0.9906,1.9812,0.06%,TAKER,12620,1,NO,10.0,4.0,1.3354,0.429,27,Panic,0.335,0.825,YES,NO,0.0200,0.9800,0.0100,1176,32041,32041,1176,+0.00,261.7,2.07,PAPER
2026-03-03 08:59:35,BTC Up/Down 5m — 08:55-09:00 UTC,NO,2.0,0.9900,0.9900,0.9906,1.9812,0.06%,TAKER,14623,1,NO,10.0,6.0,1.3354,0.250,25,Panic,0.351,0.827,YES,NO,0.0200,0.9800,0.0100,1119,31365,31365,1119,+0.00,263.7,1.38,PAPER
2026-03-03 08:59:40,BTC Up/Down 5m — 08:55-09:00 UTC,NO,2.0,0.9900,0.9900,0.9906,1.9812,0.06%,TAKER,20109,1,NO,10.0,8.0,1.3354,0.111,19,Panic,0.025,0.829,YES,NO,0.0100,0.9900,0.0000,56,31744,31744,56,+0.00,269.2,0.69,PAPER
2026-03-03 09:00:38,BTC Up/Down 5m — 09:00-09:05 UTC,NO,4.0,0.4300,0.4300,0.4366,1.7463,1.53%,TAKER,257,1,NO,0.0,4.0,0.0000,1.000,261,Value,0.788,0.859,YES,NO,0.5900,0.4100,0.0200,59189,48073,48073,59189,+0.00,N/A,1.75,PAPER
2026-03-03 09:00:40,BTC Up/Down 5m — 09:00-09:05 UTC,NO,4.0,0.4300,0.4333,0.4400,1.7599,1.53%,TAKER,1016,2,NO,0.0,8.0,0.0000,1.000,259,Value,0.866,0.864,YES,NO,0.6000,0.4000,0.0300,58711,46676,46676,58711,+0.33,N/A,3.51,PAPER
2026-03-03 09:00:43,BTC Up/Down 5m — 09:00-09:05 UTC,NO,5.0,0.3600,0.3600,0.3652,1.8259,1.44%,TAKER,204,1,NO,0.0,13.0,0.0000,1.000,257,Value,0.363,0.872,YES,NO,0.6500,0.3500,0.0100,59798,47058,47058,59798,+0.00,N/A,5.33,PAPER
2026-03-03 09:04:30,BTC Up/Down 5m — 09:00-09:05 UTC,YES,3.0,0.5500,0.5500,0.5585,1.6755,1.55%,TAKER,204,1,NO,3.0,13.0,0.9687,0.625,29,Panic,0.695,0.222,YES,YES,0.4600,0.5400,0.0100,29313,30238,30238,29313,+0.00,232.0,4.10,PAPER
2026-03-03 09:04:32,BTC Up/Down 5m — 09:00-09:05 UTC,YES,3.0,0.5800,0.5800,0.5888,1.7665,1.52%,TAKER,680,1,NO,6.0,13.0,0.9838,0.368,27,Panic,0.861,0.288,NO,,0.4300,0.5700,0.0100,28408,28789,28789,28408,+0.00,234.0,2.87,PAPER
2026-03-03 09:04:34,BTC Up/Down 5m — 09:00-09:05 UTC,YES,3.0,0.6400,0.6400,0.6492,1.9476,1.44%,TAKER,872,1,NO,9.0,13.0,1.0090,0.182,25,Panic,0.814,0.289,NO,,0.3700,0.6300,0.0100,27941,28390,28390,27941,+0.00,236.0,1.64,PAPER
2026-03-03 09:04:36,BTC Up/Down 5m — 09:00-09:05 UTC,YES,2.0,0.7100,0.7100,0.7191,1.4383,1.29%,TAKER,410,1,NO,11.0,13.0,1.0309,0.083,23,Panic,0.753,0.352,NO,,0.3300,0.6700,0.0400,27476,28009,28009,27476,+0.00,238.0,0.82,PAPER
2026-03-03 09:04:38,BTC Up/Down 5m — 09:00-09:05 UTC,YES,2.0,0.7900,0.7900,0.7982,1.5964,1.04%,TAKER,777,1,NO,13.0,13.0,1.0582,0.000,21,Panic,0.774,0.365,NO,,0.2300,0.7700,0.0200,28943,28447,28447,28943,+0.00,240.0,0.00,PAPER
2026-03-03 09:05:11,BTC Up/Down 5m — 09:05-09:10 UTC,YES,4.0,0.4400,0.4400,0.4468,1.7871,1.54%,TAKER,244,1,NO,4.0,0.0,0.0000,1.000,289,Value,0.377,0.398,YES,NO,0.5800,0.4200,0.0200,47125,43525,43525,47125,+0.00,N/A,1.79,PAPER
2026-03-03 09:05:17,BTC Up/Down 5m — 09:05-09:10 UTC,YES,5.0,0.3500,0.3500,0.3550,1.7749,1.42%,TAKER,200,1,YES,9.0,0.0,0.0000,1.000,282,Sniper,0.833,0.751,YES,NO,0.6600,0.3400,0.0100,47411,47315,47315,47411,+0.00,N/A,3.56,PAPER
2026-03-03 09:05:20,BTC Up/Down 5m — 09:05-09:10 UTC,YES,5.0,0.3400,0.3400,0.3448,1.7238,1.40%,TAKER,246,1,YES,14.0,0.0,0.0000,1.000,280,Sniper,0.687,0.811,YES,NO,0.6700,0.3300,0.0100,45836,48706,48706,45836,+0.00,N/A,5.29,PAPER
2026-03-03 09:05:42,BTC Up/Down 5m — 09:05-09:10 UTC,NO,4.0,0.4300,0.4300,0.4366,1.7463,1.53%,TAKER,202,1,NO,14.0,4.0,0.8141,0.556,257,Value,0.289,0.847,YES,NO,0.5900,0.4100,0.0200,54334,47572,47572,54334,+0.00,31.5,3.78,PAPER
2026-03-03 09:05:45,BTC Up/Down 5m — 09:05-09:10 UTC,NO,5.0,0.4000,0.4000,0.4060,2.0300,1.50%,TAKER,203,1,NO,14.0,9.0,0.7972,0.217,255,Value,0.588,0.854,YES,NO,0.6100,0.3900,0.0100,52888,46763,46763,52888,+0.00,33.6,1.89,PAPER
2026-03-03 09:05:47,BTC Up/Down 5m — 09:05-09:10 UTC,NO,5.0,0.3800,0.3800,0.3856,1.9280,1.47%,TAKER,395,1,NO,14.0,14.0,0.7850,0.000,253,Value,0.486,0.856,YES,NO,0.6400,0.3600,0.0200,52915,44359,44359,52915,+0.00,35.6,0.00,PAPER
2026-03-03 09:05:49,BTC Up/Down 5m — 09:05-09:10 UTC,NO,5.0,0.3800,0.3800,0.3856,1.9280,1.47%,TAKER,1287,1,NO,14.0,19.0,0.7793,0.152,251,Value,0.588,0.851,YES,NO,0.6300,0.3700,0.0100,54517,44188,44188,54517,+0.00,37.6,2.01,PAPER
2026-03-03 09:05:51,BTC Up/Down 5m — 09:05-09:10 UTC,NO,5.0,0.3800,0.3800,0.3856,1.9280,1.47%,TAKER,3289,1,NO,14.0,24.0,0.7759,0.263,249,Value,0.435,0.859,YES,NO,0.6300,0.3700,0.0100,55009,44782,44782,55009,+0.00,39.6,3.98,PAPER
2026-03-03 09:10:04,BTC Up/Down 5m — 09:10-09:15 UTC,YES,5.0,0.4000,0.4000,0.4060,2.0300,1.50%,TAKER,202,1,NO,5.0,0.0,0.0000,1.000,296,Value,0.647,0.000,YES,NO,0.6100,0.3900,0.0100,41625,43536,43536,41625,+0.00,N/A,2.03,PAPER
2026-03-03 09:10:06,BTC Up/Down 5m — 09:10-09:15 UTC,YES,5.0,0.3600,0.3600,0.3652,1.8259,1.44%,TAKER,397,1,NO,10.0,0.0,0.0000,1.000,294,Value,0.638,0.132,YES,NO,0.6500,0.3500,0.0100,43639,46756,46756,43639,+0.00,N/A,3.86,PAPER
2026-03-03 09:14:30,BTC Up/Down 5m — 09:10-09:15 UTC,NO,2.0,0.7800,0.7800,0.7884,1.5767,1.07%,TAKER,201,1,NO,10.0,2.0,1.1740,0.667,30,Panic,0.614,0.791,NO,,0.2300,0.7700,0.0100,28365,31458,31458,28365,+0.00,265.9,3.08,PAPER
2026-03-03 09:14:32,BTC Up/Down 5m — 09:10-09:15 UTC,NO,2.0,0.8100,0.8100,0.8178,1.6356,0.96%,TAKER,341,1,NO,10.0,4.0,1.1887,0.429,28,Panic,0.332,0.791,NO,,0.2200,0.7800,0.0300,26537,30597,30597,26537,+0.00,267.9,2.31,PAPER
2026-03-03 09:14:34,BTC Up/Down 5m — 09:10-09:15 UTC,NO,2.0,0.8400,0.8400,0.8471,1.6941,0.84%,TAKER,1132,1,NO,10.0,6.0,1.2033,0.250,26,Panic,0.431,0.781,NO,,0.1700,0.8300,0.0100,22744,30863,30863,22744,+0.00,269.9,1.54,PAPER
2026-03-03 09:14:36,BTC Up/Down 5m — 09:10-09:15 UTC,NO,2.0,0.8700,0.8700,0.8761,1.7523,0.71%,TAKER,755,1,NO,10.0,8.0,1.2179,0.111,24,Panic,0.565,0.777,NO,,0.1400,0.8600,0.0100,23653,31875,31875,23653,+0.00,271.9,0.77,PAPER
2026-03-03 09:14:38,BTC Up/Down 5m — 09:10-09:15 UTC,NO,2.0,0.8600,0.8600,0.8665,1.7329,0.75%,TAKER,201,1,NO,10.0,10.0,1.2248,0.000,22,Panic,0.661,0.784,NO,,0.1500,0.8500,0.0100,24235,30982,30982,24235,+0.00,274.0,0.00,PAPER
2026-03-03 09:15:04,BTC Up/Down 5m — 09:15-09:20 UTC,YES,4.0,0.4400,0.4400,0.4468,1.7871,1.54%,TAKER,292,1,NO,4.0,0.0,0.0000,1.000,295,Value,0.749,0.011,YES,NO,0.5800,0.4200,0.0200,43161,43987,43987,43161,+0.00,N/A,1.79,PAPER
2026-03-03 09:15:06,BTC Up/Down 5m — 09:15-09:20 UTC,YES,4.0,0.4300,0.4300,0.4366,1.7463,1.53%,TAKER,833,1,NO,8.0,0.0,0.0000,1.000,293,Value,0.749,0.358,YES,NO,0.5800,0.4200,0.0100,49007,47551,47551,49007,+0.00,N/A,3.53,PAPER
2026-03-03 09:15:17,BTC Up/Down 5m — 09:15-09:20 UTC,YES,5.0,0.3500,0.3500,0.3550,1.7749,1.42%,TAKER,215,1,YES,13.0,0.0,0.0000,1.000,283,Sniper,0.490,0.594,YES,NO,0.6700,0.3300,0.0200,46175,52780,52780,46175,+0.00,N/A,5.31,PAPER
2026-03-03 09:16:04,BTC Up/Down 5m — 09:15-09:20 UTC,NO,4.0,0.4200,0.4200,0.4264,1.7056,1.52%,TAKER,210,1,NO,13.0,4.0,0.8347,0.529,236,Value,0.258,0.705,NO,,0.5900,0.4100,0.0100,51464,45615,45615,51464,+0.00,59.6,3.68,PAPER
2026-03-03 09:16:16,BTC Up/Down 5m — 09:15-09:20 UTC,NO,4.0,0.4400,0.4400,0.4468,1.7871,1.54%,TAKER,204,1,NO,13.0,8.0,0.8449,0.238,224,Value,0.383,0.755,NO,,0.5800,0.4200,0.0200,47017,41771,41771,47017,+0.00,71.3,2.04,PAPER
2026-03-03 09:16:18,BTC Up/Down 5m — 09:15-09:20 UTC,NO,4.0,0.4300,0.4300,0.4366,1.7463,1.53%,TAKER,1875,1,NO,13.0,12.0,0.8449,0.040,222,Value,0.546,0.739,NO,,0.6000,0.4000,0.0300,48477,41179,41179,48477,+0.00,73.3,0.41,PAPER
2026-03-03 09:16:20,BTC Up/Down 5m — 09:15-09:20 UTC,NO,4.0,0.4400,0.4400,0.4468,1.7871,1.54%,TAKER,680,1,NO,13.0,16.0,0.8475,0.103,220,Value,0.387,0.724,NO,,0.5700,0.4300,0.0100,45194,42528,42528,45194,+0.00,75.3,1.32,PAPER
2026-03-03 09:16:38,BTC Up/Down 5m — 09:15-09:20 UTC,NO,4.0,0.4100,0.4194,0.4257,1.7029,1.51%,TAKER,332,2,NO,13.0,20.0,0.8448,0.212,202,Value,0.260,0.745,NO,,0.6000,0.4000,0.0100,43790,38645,38645,43790,+0.94,93.7,3.06,PAPER
2026-03-03 09:16:57,BTC Up/Down 5m — 09:15-09:20 UTC,YES,4.0,0.4100,0.4100,0.4162,1.6648,1.51%,TAKER,205,1,NO,17.0,20.0,0.8466,0.081,182,Value,0.611,0.443,NO,,0.6000,0.4000,0.0100,37647,39771,39771,37647,+0.00,53.2,1.31,PAPER
2026-03-03 09:16:59,BTC Up/Down 5m — 09:15-09:20 UTC,YES,4.0,0.4200,0.4200,0.4264,1.7056,1.52%,TAKER,203,1,NO,21.0,20.0,0.8497,0.024,180,Value,0.503,0.436,NO,,0.5900,0.4100,0.0100,37433,39103,39103,37433,+0.00,55.3,0.41,PAPER
2026-03-03 09:17:01,BTC Up/Down 5m — 09:15-09:20 UTC,YES,4.0,0.4100,0.4100,0.4162,1.6648,1.51%,TAKER,202,1,NO,25.0,20.0,0.8502,0.111,178,Value,0.597,0.431,NO,,0.6000,0.4000,0.0100,36555,38262,38262,36555,+0.00,57.5,2.07,PAPER
2026-03-03 09:17:04,BTC Up/Down 5m — 09:15-09:20 UTC,YES,4.0,0.4200,0.4200,0.4264,1.7056,1.52%,TAKER,202,1,NO,29.0,20.0,0.8519,0.184,176,Value,0.571,0.386,NO,,0.6100,0.3900,0.0300,36327,39062,39062,36327,+0.00,59.6,3.74,PAPER
2026-03-03 09:19:31,BTC Up/Down 5m — 09:15-09:20 UTC,NO,4.0,0.4100,0.4100,0.4162,1.6648,1.51%,TAKER,224,1,NO,29.0,24.0,0.8486,0.094,29,Panic,0.081,0.692,NO,,0.6000,0.4000,0.0100,27336,37132,37132,27336,+0.00,266.6,2.08,PAPER
2026-03-03 09:19:33,BTC Up/Down 5m — 09:15-09:20 UTC,NO,3.0,0.5500,0.5500,0.5585,1.6755,1.55%,TAKER,202,1,NO,29.0,27.0,0.8625,0.036,26,Panic,0.848,0.689,YES,NO,0.4900,0.5100,0.0400,26381,37052,37052,26381,+0.00,268.8,0.83,PAPER
2026-03-03 09:20:11,BTC Up/Down 5m — 09:20-09:25 UTC,YES,5.0,0.3500,0.3500,0.3550,1.7749,1.42%,TAKER,306,1,YES,5.0,0.0,0.0000,1.000,289,Sniper,0.381,-1.000,YES,NO,0.6700,0.3300,0.0200,44514,48832,48832,44514,+0.00,N/A,1.77,PAPER
2026-03-03 09:20:48,BTC Up/Down 5m — 09:20-09:25 UTC,YES,5.0,0.3500,0.3500,0.3550,1.7749,1.42%,TAKER,213,1,YES,10.0,0.0,0.0000,1.000,252,Sniper,0.531,0.844,YES,NO,0.6600,0.3400,0.0100,46071,50247,50247,46071,+0.00,N/A,3.55,PAPER
2026-03-03 09:25:55,BTC Up/Down 5m — 09:25-09:30 UTC,YES,5.0,0.3600,0.3639,0.3692,1.8458,1.44%,TAKER,268,2,NO,5.0,0.0,0.0000,1.000,245,Value,0.496,0.599,YES,NO,0.6500,0.3500,0.0100,50431,55888,55888,50431,+0.39,N/A,1.85,PAPER
2026-03-03 09:25:57,BTC Up/Down 5m — 09:25-09:30 UTC,YES,5.0,0.3500,0.3500,0.3550,1.7749,1.42%,TAKER,1294,1,YES,10.0,0.0,0.0000,1.000,243,Sniper,0.608,0.544,YES,NO,0.6600,0.3400,0.0100,52316,56170,56170,52316,+0.00,N/A,3.62,PAPER
